TransactionID,Timestamp,Amount,OldBalanceOrigin,NewBalanceOrigin,OldBalanceDestination,NewBalanceDestination,BalanceDeltaOrigin,BalanceDeltaDestination,TransactionType,SenderID,ReceiverID,SenderLocation,SenderCountry,ReceiverLocation,ReceiverCountry,LocationMismatch,PreviousLinkWithReceiver,LinkHistoryCount,SenderPastFraudCount,ReceiverPastFraudCount,SenderAvgTransactionAmount,ReceiverAvgTransactionAmount,AmountDeviationFromSenderAvg,TransactionVelocity24h,AmountAnomalyFlag,BehaviorAnomalyFlag,FraudRiskScore,IsFraud
TXN2001561,08-12-2025 23:18,186.06,28301.6,28115.54,4382.13,4568.19,186.06,186.06,TRANSFER,CUST_SEND_140,CUST_RECV_78,Mumbai,Canada,Mumbai,France,1,0,0,0,0,12744.44,10721.87,-98.54,14,0,1,0.98,1
TXN2001654,19-11-2025 03:56,43875,26542.63,-17332.37,9830.49,53705.49,43875,43875,TRANSFER,CUST_SEND_113,CUST_RECV_122,Kolkata,UAE,Chennai,Germany,1,0,0,0,0,16400.51,3128.74,167.52,14,1,1,0.945,1
TXN2001054,28-11-2025 03:25,32876.38,26808.44,-6067.93,18258.21,51134.59,32876.38,32876.38,TRANSFER,CUST_SEND_2,CUST_RECV_68,Bangalore,Japan,Hyderabad,France,1,0,0,1,0,8394.83,8038.97,291.63,12,1,1,0.99,1
TXN1000394,01-12-2025 18:15,9900.52,42626.91,32726.39,16738.21,26638.73,9900.52,9900.52,PAYMENT,CUST_SEND_106,CUST_RECV_128,Jaipur,UK,Jaipur,UK,0,0,0,0,0,12654.89,4246.86,-21.77,3,0,0,0.219,0
TXN1000652,04-12-2025 09:58,21443.81,40418.97,18975.16,12567.12,34010.93,21443.81,21443.81,PAYMENT,CUST_SEND_71,CUST_RECV_130,Lucknow,Canada,Lucknow,Canada,0,0,0,0,0,19866.33,18658.14,7.94,4,0,0,0.091,0
TXN1000561,25-11-2025 16:11,21873.88,23457.53,1583.65,19502.52,41376.4,21873.88,21873.88,PAYMENT,CUST_SEND_127,CUST_RECV_30,Delhi,Australia,Mumbai,UK,0,1,34,0,0,19994.64,13034.62,9.4,5,0,0,0.104,0
TXN2001382,22-11-2025 05:48,20141.78,48870.41,28728.63,7622.38,27764.16,20141.78,20141.78,CASH_OUT,CUST_SEND_8,CUST_RECV_64,Pune,USA,Jaipur,India,1,1,29,0,0,19061.54,16317.82,5.67,4,1,0,0.968,1
TXN2001043,19-11-2025 22:53,1172.32,25838.52,24666.21,19876.36,21048.68,1172.32,1172.32,TRANSFER,CUST_SEND_55,CUST_RECV_5,Bangalore,Canada,Kolkata,Germany,1,0,0,1,0,3257.54,12785.88,-64.01,17,0,1,0.986,1
TXN1000791,09-12-2025 16:42,10502.75,1589.71,-8913.04,3047.09,13549.84,10502.75,10502.75,TRANSFER,CUST_SEND_86,CUST_RECV_2,Kolkata,France,Kolkata,France,0,1,50,0,0,9657.48,3546.29,8.75,5,0,0,0.162,0
TXN2001747,12-11-2025 02:37,42977.23,34004.91,-8972.32,16352.33,59329.56,42977.23,42977.23,TRANSFER,CUST_SEND_101,CUST_RECV_12,Lucknow,Canada,Pune,Canada,1,0,0,0,0,4089.72,8452.64,950.86,12,1,1,0.654,1
TXN1000350,27-11-2025 11:33,2525.66,45776.19,43250.54,9631.01,12156.67,2525.66,2525.66,TRANSFER,CUST_SEND_35,CUST_RECV_152,Kolkata,France,Kolkata,France,0,0,0,0,0,2545.63,7124.72,-0.78,7,0,0,0.111,0
TXN1000684,08-12-2025 13:17,16996.73,42856.27,25859.54,14437.69,31434.42,16996.73,16996.73,PAYMENT,CUST_SEND_34,CUST_RECV_112,Pune,India,Pune,India,0,1,85,0,0,14418.6,5673.2,17.88,1,0,0,0.299,0
TXN2001235,21-11-2025 02:43,40723.62,7032.77,-33690.86,9402.14,50125.76,40723.62,40723.62,CASH_OUT,CUST_SEND_88,CUST_RECV_52,Hyderabad,Canada,Kolkata,USA,1,0,0,0,0,6270.24,4920.34,549.47,3,1,1,0.879,1
TXN2001928,28-11-2025 02:38,48369.82,29821.27,-18548.56,1251.8,49621.62,48369.82,48369.82,TRANSFER,CUST_SEND_122,CUST_RECV_7,Jaipur,Canada,Lucknow,USA,1,0,0,0,0,8881.57,5046.32,444.61,2,1,1,0.657,1
TXN1000715,22-11-2025 21:26,19933.92,36472.55,16538.64,4645.7,24579.62,19933.92,19933.92,DEBIT,CUST_SEND_74,CUST_RECV_96,Pune,Canada,Pune,Canada,0,0,0,1,1,19416.75,2651.49,2.66,7,0,0,0.152,0
TXN2001903,22-11-2025 22:30,207.13,45340.79,45133.67,9512.09,9719.22,207.13,207.13,TRANSFER,CUST_SEND_9,CUST_RECV_128,Mumbai,France,Jaipur,Singapore,1,0,0,0,0,11895.32,4246.86,-98.26,1,0,1,0.905,1
TXN2001522,21-11-2025 02:09,1781.63,44024.25,42242.62,16062.8,17844.43,1781.63,1781.63,CASH_OUT,CUST_SEND_65,CUST_RECV_11,Pune,France,Mumbai,Singapore,0,0,0,0,1,19301.23,12208.44,-90.77,17,0,1,0.723,1
TXN2001182,19-11-2025 05:37,36828.23,37219.77,391.54,4863.97,41692.2,36828.23,36828.23,TRANSFER,CUST_SEND_85,CUST_RECV_63,Hyderabad,UAE,Bangalore,Japan,0,0,0,1,0,17915.01,6260.68,105.57,10,1,1,0.772,1
TXN2001082,16-11-2025 23:50,34134.64,25554.24,-8580.4,9831.39,43966.02,34134.64,34134.64,CASH_OUT,CUST_SEND_8,CUST_RECV_11,Mumbai,Australia,Lucknow,UAE,0,0,0,0,1,19061.54,12208.44,79.08,8,1,1,0.835,1
TXN2001225,16-11-2025 22:04,35044.87,23808.04,-11236.83,1193.62,36238.49,35044.87,35044.87,CASH_OUT,CUST_SEND_132,CUST_RECV_72,Lucknow,UAE,Bangalore,France,1,0,0,0,0,17143.3,9788.16,104.42,4,1,1,0.765,1
TXN2001050,11-12-2025 04:43,1199.09,43554.89,42355.8,448.78,1647.88,1199.09,1199.09,TRANSFER,CUST_SEND_95,CUST_RECV_160,Pune,Japan,Ahmedabad,UAE,0,0,0,0,0,19738,7628.5,-93.92,13,0,1,0.84,1
TXN2001937,13-11-2025 22:53,909.71,29829.14,28919.43,11620.54,12530.25,909.71,909.71,CASH_OUT,CUST_SEND_20,CUST_RECV_96,Delhi,Singapore,Ahmedabad,USA,1,0,0,0,1,2093.62,2651.49,-56.55,17,0,1,0.953,1
TXN2001503,02-12-2025 22:37,1181.65,38178.85,36997.19,14814.13,15995.78,1181.65,1181.65,CASH_OUT,CUST_SEND_87,CUST_RECV_18,Pune,Canada,Chennai,UK,0,0,0,0,0,12782.52,8534.31,-90.76,1,0,1,0.779,1
TXN2001905,20-11-2025 04:59,1062.3,19125.61,18063.32,5788.43,6850.72,1062.3,1062.3,CASH_OUT,CUST_SEND_58,CUST_RECV_140,Kolkata,UK,Kolkata,Germany,1,0,0,1,0,15174.85,3181.9,-93,2,0,1,0.712,1
TXN1000540,26-11-2025 20:36,13206.85,18249.92,5043.06,7382.64,20589.49,13206.85,13206.85,TRANSFER,CUST_SEND_104,CUST_RECV_156,Bangalore,UK,Bangalore,UK,0,0,0,0,0,19046.2,15444.33,-30.66,6,0,0,0.237,0
TXN2001859,28-11-2025 23:00,16410.98,26621.91,10210.93,6147.28,22558.26,16410.98,16410.98,CASH_OUT,CUST_SEND_11,CUST_RECV_118,Hyderabad,Singapore,Mumbai,Japan,1,0,0,0,0,9520.46,2524.44,72.38,4,1,1,0.971,1
TXN2001576,30-11-2025 05:57,48642.04,34280.23,-14361.81,17221.85,65863.89,48642.04,48642.04,TRANSFER,CUST_SEND_28,CUST_RECV_61,Kolkata,Japan,Ahmedabad,Australia,1,0,0,0,0,12746.14,18496.58,281.62,16,1,1,0.872,1
TXN1000488,08-12-2025 11:18,20740.59,28326.73,7586.14,1104.92,21845.51,20740.59,20740.59,PAYMENT,CUST_SEND_76,CUST_RECV_155,Ahmedabad,Japan,Ahmedabad,Japan,0,1,47,0,0,12958.57,13948.55,60.05,4,0,0,0.26,0
TXN1000538,23-11-2025 13:09,7365.08,43449.66,36084.58,9947.85,17312.93,7365.08,7365.08,PAYMENT,CUST_SEND_61,CUST_RECV_11,Hyderabad,USA,Hyderabad,USA,0,1,26,0,1,8122.54,12208.44,-9.33,4,0,0,0.105,0
TXN2001588,08-12-2025 04:25,41554.62,12551.94,-29002.68,8576.86,50131.48,41554.62,41554.62,TRANSFER,CUST_SEND_145,CUST_RECV_130,Lucknow,India,Lucknow,Germany,1,0,0,2,0,15674.05,18658.14,165.12,2,1,1,0.811,1
TXN1000123,02-12-2025 09:39,8795.76,13781.97,4986.21,16287.73,25083.49,8795.76,8795.76,DEBIT,CUST_SEND_105,CUST_RECV_111,Delhi,Singapore,Delhi,Singapore,0,1,43,1,0,14788.67,3904.32,-40.52,2,0,0,0.316,0
TXN1000308,19-11-2025 13:17,19741.81,47095.46,27353.65,19190.87,38932.68,19741.81,19741.81,PAYMENT,CUST_SEND_8,CUST_RECV_110,Lucknow,France,Lucknow,France,0,1,65,0,0,19061.54,2933.87,3.57,6,0,0,0.165,0
TXN1000171,16-11-2025 19:06,13484.82,20852.76,7367.94,1113.07,14597.89,13484.82,13484.82,TRANSFER,CUST_SEND_116,CUST_RECV_149,Ahmedabad,Japan,Ahmedabad,Japan,0,1,65,0,1,12288.48,3553.88,9.74,5,0,0,0.054,0
TXN1000850,25-11-2025 15:35,3175.06,46296.92,43121.86,13084.23,16259.28,3175.06,3175.06,PAYMENT,CUST_SEND_135,CUST_RECV_25,Chennai,Germany,Chennai,Germany,0,0,0,0,0,3454.03,5906.64,-8.08,1,0,0,0.348,0
TXN2001540,11-12-2025 22:05,44896.54,6616.02,-38280.52,685.61,45582.15,44896.54,44896.54,TRANSFER,CUST_SEND_121,CUST_RECV_152,Hyderabad,Canada,Chennai,India,0,0,0,1,0,9905.17,7124.72,353.26,17,1,1,0.789,1
TXN2001396,16-11-2025 23:09,28653.99,39889.03,11235.04,15495.26,44149.25,28653.99,28653.99,TRANSFER,CUST_SEND_34,CUST_RECV_164,Delhi,Germany,Hyderabad,France,1,0,0,0,1,14418.6,3361.65,98.73,15,1,1,0.79,1
TXN2001683,01-12-2025 03:24,576.5,1505.81,929.31,7676.34,8252.84,576.5,576.5,TRANSFER,CUST_SEND_39,CUST_RECV_177,Mumbai,Canada,Bangalore,France,1,0,0,0,0,8042.2,16476.92,-92.83,19,0,1,0.755,1
TXN2001386,27-11-2025 05:18,36651.42,16179.89,-20471.53,1293.55,37944.97,36651.42,36651.42,TRANSFER,CUST_SEND_108,CUST_RECV_55,Mumbai,Singapore,Bangalore,Germany,1,0,0,0,0,18721.84,14117.5,95.77,11,1,1,0.893,1
TXN2001679,11-12-2025 02:47,44521.64,13870.32,-30651.32,4524.53,49046.16,44521.64,44521.64,CASH_OUT,CUST_SEND_67,CUST_RECV_167,Bangalore,USA,Pune,Germany,0,0,0,0,0,19427.7,4443.43,129.17,10,1,1,0.665,1
TXN1000031,03-12-2025 17:32,17297.79,9958.38,-7339.41,2911.28,20209.07,17297.79,17297.79,DEBIT,CUST_SEND_145,CUST_RECV_60,Delhi,France,Delhi,France,0,0,0,2,0,15674.05,17597.99,10.36,5,0,0,0.28,0
TXN1000224,15-11-2025 17:40,20577.32,7499.51,-13077.82,16082.77,36660.1,20577.32,20577.32,PAYMENT,CUST_SEND_85,CUST_RECV_4,Mumbai,UAE,Mumbai,UAE,0,1,42,1,0,17915.01,15347.61,14.86,3,0,0,0.216,0
TXN2001369,10-12-2025 23:45,169.79,36971.31,36801.52,9771.28,9941.07,169.79,169.79,TRANSFER,CUST_SEND_75,CUST_RECV_73,Chennai,USA,Hyderabad,UK,0,0,0,0,1,10938.86,15201.95,-98.45,18,0,1,0.751,1
TXN2001981,28-11-2025 03:41,32905.57,42743.13,9837.56,4684.79,37590.36,32905.57,32905.57,TRANSFER,CUST_SEND_17,CUST_RECV_33,Kolkata,Australia,Kolkata,Canada,0,0,0,0,1,16002.74,3448.71,105.62,18,1,1,0.803,1
TXN1000985,09-12-2025 21:36,20226.6,5823.99,-14402.62,7378.37,27604.97,20226.6,20226.6,TRANSFER,CUST_SEND_127,CUST_RECV_100,Delhi,Canada,Delhi,Canada,0,1,28,0,0,19994.64,9201.53,1.16,6,0,0,0.261,0
TXN2001542,25-11-2025 04:52,17100.63,39912.18,22811.55,9935.98,27036.6,17100.63,17100.63,TRANSFER,CUST_SEND_76,CUST_RECV_96,Chennai,Canada,Pune,Japan,1,0,0,0,1,12958.57,2651.49,31.96,17,1,0,0.707,1
TXN2001455,14-11-2025 05:34,715.49,45644.3,44928.8,11854.96,12570.46,715.49,715.49,TRANSFER,CUST_SEND_125,CUST_RECV_177,Jaipur,Canada,Lucknow,Canada,0,0,0,0,0,17429.73,16476.92,-95.89,2,0,1,0.913,1
TXN1000213,25-11-2025 08:26,7847.81,20294.21,12446.4,15586.08,23433.89,7847.81,7847.81,PAYMENT,CUST_SEND_39,CUST_RECV_153,Pune,Germany,Pune,Germany,0,1,29,0,0,8042.2,16387.61,-2.42,7,0,0,0.125,0
TXN2001943,24-11-2025 02:57,319.26,38799.54,38480.28,1879.11,2198.38,319.26,319.26,TRANSFER,CUST_SEND_50,CUST_RECV_20,Hyderabad,Singapore,Lucknow,Japan,0,1,42,0,0,3112.75,17384.91,-89.74,19,0,1,0.935,1
TXN2001088,14-11-2025 04:22,1606.72,9780.69,8173.97,16943.01,18549.73,1606.72,1606.72,TRANSFER,CUST_SEND_58,CUST_RECV_37,Chennai,USA,Bangalore,Australia,1,0,0,1,0,15174.85,13176.62,-89.41,16,0,1,0.932,1
TXN1000283,28-11-2025 21:22,8875.05,14076.61,5201.57,11432.66,20307.71,8875.05,8875.05,TRANSFER,CUST_SEND_107,CUST_RECV_6,Pune,Australia,Pune,Australia,0,1,55,0,1,8946.62,14377.52,-0.8,1,0,0,0.2,0
TXN2001007,07-12-2025 03:57,1023.21,27966.62,26943.41,2306.29,3329.49,1023.21,1023.21,TRANSFER,CUST_SEND_16,CUST_RECV_52,Mumbai,Germany,Ahmedabad,Germany,1,0,0,0,0,16040,4920.34,-93.62,14,0,1,0.726,1
TXN1000485,13-11-2025 13:48,2624.95,43900.65,41275.71,15511.2,18136.15,2624.95,2624.95,PAYMENT,CUST_SEND_45,CUST_RECV_96,Kolkata,Australia,Kolkata,Australia,0,1,11,1,1,2586.51,2651.49,1.49,2,0,0,0.346,0
TXN2001762,17-11-2025 22:41,511.6,26406.88,25895.28,2042.87,2554.47,511.6,511.6,TRANSFER,CUST_SEND_69,CUST_RECV_69,Mumbai,Canada,Lucknow,Canada,0,0,0,0,0,17931.72,10205.94,-97.15,1,0,1,0.739,1
TXN2001362,25-11-2025 22:23,27193.56,41456.71,14263.14,8241.46,35435.02,27193.56,27193.56,CASH_OUT,CUST_SEND_99,CUST_RECV_50,Delhi,Singapore,Chennai,Australia,1,0,0,0,1,16462.11,3292.08,65.19,4,1,1,0.893,1
TXN1000069,25-11-2025 15:52,4747.5,9762.63,5015.13,1199.81,5947.31,4747.5,4747.5,TRANSFER,CUST_SEND_133,CUST_RECV_95,Lucknow,USA,Lucknow,USA,0,0,0,0,0,5699.61,10470.4,-16.7,7,0,0,0.047,0
TXN1000881,03-12-2025 14:08,2175.18,30292.34,28117.16,18523.77,20698.96,2175.18,2175.18,PAYMENT,CUST_SEND_32,CUST_RECV_166,Hyderabad,Australia,Hyderabad,Australia,0,1,73,0,0,2382.5,18828.47,-8.7,2,0,0,0.084,0
TXN2001319,08-12-2025 04:26,18970.88,28407.14,9436.26,3624.38,22595.26,18970.88,18970.88,TRANSFER,CUST_SEND_89,CUST_RECV_127,Chennai,Australia,Ahmedabad,USA,1,0,0,2,0,4574.3,5900.15,314.73,13,1,1,0.963,1
TXN1000887,15-11-2025 09:57,13074.41,46387.14,33312.74,7298.82,20373.23,13074.41,13074.41,TRANSFER,CUST_SEND_92,CUST_RECV_170,Chennai,India,Chennai,India,0,0,0,1,1,12089.47,11914.99,8.15,2,0,0,0.19,0
TXN1000078,12-11-2025 14:06,14756.24,15666.34,910.1,9238.19,23994.44,14756.24,14756.24,TRANSFER,CUST_SEND_77,CUST_RECV_180,Jaipur,Australia,Jaipur,Australia,0,1,16,0,1,14219.23,7817.78,3.78,1,0,0,0.167,0
TXN2001751,19-11-2025 04:01,574.69,27450.2,26875.52,11816.54,12391.23,574.69,574.69,TRANSFER,CUST_SEND_66,CUST_RECV_85,Hyderabad,Japan,Kolkata,Canada,1,0,0,0,0,1230.94,8168.4,-53.31,3,0,1,0.827,1
TXN1000378,01-12-2025 21:21,12957.15,7624.12,-5333.03,7599.23,20556.38,12957.15,12957.15,PAYMENT,CUST_SEND_31,CUST_RECV_180,Jaipur,UAE,Jaipur,UAE,0,1,59,0,1,14318.41,7817.78,-9.51,7,0,0,0.022,0
TXN1000048,18-11-2025 12:17,4235.35,46144.87,41909.52,12245.5,16480.86,4235.35,4235.35,PAYMENT,CUST_SEND_55,CUST_RECV_43,Hyderabad,UK,Hyderabad,UK,0,1,94,1,0,3257.54,4274.08,30.02,6,0,0,0.134,0
TXN1000348,19-11-2025 21:59,2660.97,3492.48,831.51,3910.24,6571.21,2660.97,2660.97,DEBIT,CUST_SEND_18,CUST_RECV_12,Chennai,Singapore,Chennai,Singapore,0,1,60,0,0,2732.92,8452.64,-2.63,5,0,0,0.335,0
TXN1000963,11-12-2025 08:09,16060.95,1853.85,-14207.1,3273.27,19334.21,16060.95,16060.95,TRANSFER,CUST_SEND_145,CUST_RECV_17,Lucknow,UAE,Lucknow,UAE,0,1,70,2,0,15674.05,15889.41,2.47,1,0,0,0.245,0
TXN1000913,04-12-2025 08:09,19429.89,27884.67,8454.78,18196.52,37626.42,19429.89,19429.89,TRANSFER,CUST_SEND_103,CUST_RECV_102,Pune,India,Pune,India,0,0,0,0,0,16628.21,6391.74,16.85,2,0,0,0.222,0
TXN1000008,28-11-2025 17:25,15776.61,29975.69,14199.08,16062.16,31838.77,15776.61,15776.61,TRANSFER,CUST_SEND_150,CUST_RECV_48,Lucknow,UAE,Lucknow,UAE,0,1,38,0,0,17656.42,4363.2,-10.65,6,0,0,0.342,0
TXN2001958,02-12-2025 05:26,46664.16,41468.19,-5195.96,9818.84,56482.99,46664.16,46664.16,CASH_OUT,CUST_SEND_55,CUST_RECV_103,Ahmedabad,UK,Delhi,UAE,1,0,0,1,1,3257.54,7898.56,1332.5,2,1,1,0.82,1
TXN2001059,13-11-2025 05:51,39632.34,15388.51,-24243.83,3260.06,42892.4,39632.34,39632.34,TRANSFER,CUST_SEND_16,CUST_RECV_78,Jaipur,Singapore,Lucknow,France,1,0,0,0,0,16040,10721.87,147.08,2,1,1,0.943,1
TXN1000693,28-11-2025 21:31,12382.45,46584.51,34202.06,3705.59,16088.04,12382.45,12382.45,TRANSFER,CUST_SEND_70,CUST_RECV_45,Delhi,France,Delhi,France,0,1,6,1,0,11026.32,1776.5,12.3,1,0,0,0.323,0
TXN2001916,03-12-2025 04:15,41372.45,47153.12,5780.67,13884.94,55257.39,41372.45,41372.45,TRANSFER,CUST_SEND_8,CUST_RECV_81,Hyderabad,Japan,Bangalore,UAE,0,0,0,0,0,19061.54,9500.83,117.05,3,1,1,0.745,1
TXN1000064,11-12-2025 10:34,9313.93,26370.25,17056.32,6905.26,16219.19,9313.93,9313.93,PAYMENT,CUST_SEND_19,CUST_RECV_83,Ahmedabad,France,Ahmedabad,France,0,0,0,0,0,10393.99,5606.94,-10.39,1,0,0,0.246,0
TXN2001392,18-11-2025 03:46,27505.83,14916.17,-12589.66,1977.6,29483.43,27505.83,27505.83,CASH_OUT,CUST_SEND_58,CUST_RECV_86,Lucknow,Japan,Lucknow,Germany,0,0,0,1,0,15174.85,1381.35,81.26,8,1,1,0.845,1
TXN2001030,20-11-2025 22:23,45360.25,15657.03,-29703.22,3766.03,49126.28,45360.25,45360.25,TRANSFER,CUST_SEND_39,CUST_RECV_50,Ahmedabad,UK,Jaipur,Canada,0,0,0,0,1,8042.2,3292.08,464.03,8,1,1,0.84,1
TXN2001047,08-12-2025 23:09,30893.27,9660.54,-21232.74,11053.11,41946.38,30893.27,30893.27,CASH_OUT,CUST_SEND_145,CUST_RECV_124,Kolkata,Germany,Chennai,Singapore,1,0,0,2,1,15674.05,19419.94,97.1,4,1,1,0.856,1
TXN1000638,27-11-2025 19:52,12295.91,15510.94,3215.03,7532.16,19828.06,12295.91,12295.91,TRANSFER,CUST_SEND_19,CUST_RECV_34,Hyderabad,UK,Hyderabad,UK,0,0,0,0,0,10393.99,3432.87,18.3,6,0,0,0.204,0
TXN1000903,27-11-2025 08:19,15591.13,39120.54,23529.41,18913.17,34504.3,15591.13,15591.13,DEBIT,CUST_SEND_23,CUST_RECV_180,Ahmedabad,Canada,Ahmedabad,Canada,0,1,99,0,1,17866.38,7817.78,-12.73,5,0,0,0.064,0
TXN2001480,15-11-2025 03:47,36781.03,31024.77,-5756.27,18604.97,55386,36781.03,36781.03,CASH_OUT,CUST_SEND_21,CUST_RECV_76,Lucknow,Germany,Hyderabad,France,1,0,0,0,0,11441.05,14553.64,221.48,10,1,1,0.831,1
TXN1000618,14-11-2025 15:00,2115.18,41232.3,39117.12,4366.01,6481.19,2115.18,2115.18,PAYMENT,CUST_SEND_54,CUST_RECV_138,Mumbai,France,Mumbai,France,0,1,47,0,1,2069.76,10644.6,2.19,1,0,0,0.22,0
TXN2001584,22-11-2025 04:29,37512.63,46404.91,8892.28,1800.32,39312.95,37512.63,37512.63,TRANSFER,CUST_SEND_41,CUST_RECV_44,Kolkata,Japan,Chennai,India,1,0,0,0,3,18997.72,4653.49,97.46,18,1,1,0.7,1
TXN2001960,25-11-2025 04:20,1539.42,12809.71,11270.28,15007.49,16546.91,1539.42,1539.42,TRANSFER,CUST_SEND_5,CUST_RECV_64,Bangalore,Canada,Lucknow,UK,0,0,0,0,0,2734.45,16317.82,-43.7,10,0,0,0.744,1
TXN1000011,10-12-2025 21:57,2247.01,27258.13,25011.12,2897.33,5144.34,2247.01,2247.01,PAYMENT,CUST_SEND_55,CUST_RECV_26,Lucknow,USA,Lucknow,USA,0,1,57,1,1,3257.54,9723.58,-31.02,5,0,0,0.156,0
TXN2001914,08-12-2025 22:09,36506.65,2919.73,-33586.92,11857.55,48364.2,36506.65,36506.65,CASH_OUT,CUST_SEND_9,CUST_RECV_110,Ahmedabad,Singapore,Bangalore,India,0,0,0,0,0,11895.32,2933.87,206.9,4,1,1,0.688,1
TXN2001710,30-11-2025 22:33,35046.83,17809.62,-17237.21,4078.24,39125.07,35046.83,35046.83,CASH_OUT,CUST_SEND_35,CUST_RECV_44,Ahmedabad,Canada,Hyderabad,UK,1,0,0,0,3,2545.63,4653.49,1276.75,18,1,1,0.712,1
TXN2001786,19-11-2025 05:54,39315.34,30331.65,-8983.69,10072.89,49388.23,39315.34,39315.34,TRANSFER,CUST_SEND_116,CUST_RECV_120,Delhi,Japan,Chennai,India,1,0,0,0,0,12288.48,8797.54,219.94,1,1,1,0.728,1
TXN2001885,17-11-2025 05:45,1037.04,3265.48,2228.44,19295.72,20332.76,1037.04,1037.04,TRANSFER,CUST_SEND_58,CUST_RECV_164,Bangalore,Japan,Mumbai,UAE,0,0,0,1,1,15174.85,3361.65,-93.17,2,0,1,0.934,1
TXN1000326,06-12-2025 10:56,8874.46,34422.57,25548.1,5107.93,13982.39,8874.46,8874.46,PAYMENT,CUST_SEND_134,CUST_RECV_111,Chennai,Canada,Chennai,Canada,0,1,43,0,0,9560.34,3904.32,-7.17,1,0,0,0.105,0
TXN2001941,06-12-2025 22:15,20108.56,32359.11,12250.55,15329.71,35438.26,20108.56,20108.56,CASH_OUT,CUST_SEND_139,CUST_RECV_101,Bangalore,USA,Mumbai,France,0,0,0,0,0,13762.31,3424.03,46.11,13,1,0,0.746,1
TXN2001276,10-12-2025 02:51,39521.76,36782.35,-2739.41,7604.6,47126.36,39521.76,39521.76,CASH_OUT,CUST_SEND_30,CUST_RECV_74,Hyderabad,UAE,Delhi,UAE,1,0,0,0,0,2598.03,1696.98,1421.22,13,1,1,0.896,1
TXN2001876,04-12-2025 22:43,15588.06,36926.36,21338.3,1671.11,17259.17,15588.06,15588.06,TRANSFER,CUST_SEND_93,CUST_RECV_91,Bangalore,Japan,Ahmedabad,USA,1,0,0,1,0,2476.96,17920.02,529.32,16,1,1,0.836,1
TXN2001189,29-11-2025 02:48,37860.11,16009.21,-21850.9,15862.87,53722.98,37860.11,37860.11,TRANSFER,CUST_SEND_110,CUST_RECV_84,Ahmedabad,Canada,Lucknow,Australia,1,0,0,0,1,1859.15,6115.62,1936.42,4,1,1,0.823,1
TXN2001114,05-12-2025 05:10,1176.13,32789.06,31612.93,13814.42,14990.55,1176.13,1176.13,TRANSFER,CUST_SEND_63,CUST_RECV_179,Kolkata,France,Bangalore,UAE,1,0,0,1,1,17503.38,10938.24,-93.28,8,0,1,0.976,1
TXN2001716,20-11-2025 02:33,626.91,44421.32,43794.41,17110.5,17737.42,626.91,626.91,TRANSFER,CUST_SEND_116,CUST_RECV_64,Hyderabad,UAE,Kolkata,UAE,0,0,0,0,0,12288.48,16317.82,-94.9,9,0,1,0.777,1
TXN1000857,11-12-2025 21:52,13093.89,25454.46,12360.58,15251.16,28345.05,13093.89,13093.89,TRANSFER,CUST_SEND_97,CUST_RECV_99,Bangalore,USA,Bangalore,USA,0,1,87,0,0,11185.83,15163.35,17.06,5,0,0,0.056,0
TXN2001445,13-11-2025 02:02,44880.5,27903.47,-16977.03,1754.8,46635.31,44880.5,44880.5,TRANSFER,CUST_SEND_112,CUST_RECV_34,Ahmedabad,Australia,Mumbai,Germany,1,0,0,0,0,8152.8,3432.87,450.49,1,1,1,0.723,1
TXN1000263,23-11-2025 10:38,18675.12,47398.96,28723.83,4452.79,23127.91,18675.12,18675.12,DEBIT,CUST_SEND_126,CUST_RECV_119,Hyderabad,Singapore,Hyderabad,Singapore,0,0,0,0,0,16445.12,10965.72,13.56,6,0,0,0.33,0
TXN2001438,11-12-2025 05:18,461.82,40138.26,39676.44,7984.64,8446.46,461.82,461.82,TRANSFER,CUST_SEND_142,CUST_RECV_2,Chennai,UAE,Mumbai,France,1,0,0,1,0,3157.59,3546.29,-85.37,4,0,1,0.662,1
TXN2001237,15-11-2025 05:07,941.23,30935.98,29994.75,13675.49,14616.72,941.23,941.23,TRANSFER,CUST_SEND_96,CUST_RECV_108,Kolkata,Australia,Lucknow,Japan,0,0,0,0,0,14265.07,12509.72,-93.4,19,0,1,0.738,1
TXN1000107,18-11-2025 16:42,6311.36,39381.1,33069.74,4451.71,10763.07,6311.36,6311.36,DEBIT,CUST_SEND_92,CUST_RECV_62,Delhi,USA,Delhi,USA,0,1,88,1,0,12089.47,2160.48,-47.79,1,0,0,0.04,0
TXN1000388,03-12-2025 09:27,26053.49,9115.94,-16937.55,5404.45,31457.94,26053.49,26053.49,TRANSFER,CUST_SEND_42,CUST_RECV_40,Chennai,Australia,Chennai,Australia,0,1,77,0,0,19734.02,18038.98,32.02,2,0,0,0.214,0
TXN1000928,03-12-2025 08:31,17223.84,37579.04,20355.19,8680.54,25904.39,17223.84,17223.84,TRANSFER,CUST_SEND_99,CUST_RECV_149,Delhi,Canada,Delhi,Canada,0,1,29,0,1,16462.11,3553.88,4.63,6,0,0,0.205,0
TXN1000373,17-11-2025 16:19,3612.76,15300.68,11687.92,8191.44,11804.2,3612.76,3612.76,DEBIT,CUST_SEND_135,CUST_RECV_55,Ahmedabad,USA,Ahmedabad,USA,0,0,0,0,0,3454.03,14117.5,4.6,4,0,0,0.264,0
